"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.850","68","0.0000","1","1","0","1","0","1","0","0","0","1","1.15292","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.113","0.0926","0.052","233.72","-2.93","-2.978","-1.70","-1.741","124.2","23.24","1.245","0","0","0","0","0.0133","-7.0003460","-7.0003460","0.801","-1.033","0.720","1.85","79.81","-0.049","0.1960","0.53","100.00","0.0000","1.0000","219.95","1","0.0000","4","3","5","6","0","10040","0","49.580","8.000","287.30","1.0000","0","99.22","52.8","52.698","0","1.0000","0","0.86","0.86","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","4.30","4.30","20.73","20.73","32","-54.9","33.7","-130.4","102.1","0.0000","-179.06","0.59","100","17.907","16.866","29.467","28.624","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6336","6136","8586","8430","339.802","341.062","338.172","338.658","21.7489","21.9898","20.9354","21.0422","362.5000","362.5000","362.5000","362.5000","99.9938","99.9881","99.9837","99.9814","0.071","-0.200","-0.208","0.103","-0.032","-0.032","1.181","1.200","69.136","71.427","72.459","73.508","60.26","64.91","78.07","79.58","57.24","61.64","75.15","76.79","55.47","59.70","73.66","75.42","-0.088","-0.165","0.15775","0.15806","1.6000","217.34","217.29","219.94","219.94","-350","3"
"0.900","72","0.0000","1","1","0","1","0","1","0","0","0","1","1.15292","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.146","0.0866","-0.243","236.64","-2.88","-3.045","-1.74","-1.662","128.4","23.13","1.293","0","0","0","0","0.0141","-7.0003460","-7.0003460","0.709","-1.614","0.837","3.13","79.85","-0.036","0.1189","0.91","100.00","0.0000","1.0000","220.19","1","0.0000","4","3","5","6","0","10050","0","49.579","8.000","287.45","0.0000","0","99.18","56.0","52.548","0","1.0000","0","0.91","0.91","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","6.17","6.17","24.22","24.22","32","-52.1","27.3","-104.4","87.9","0.0000","-179.12","0.95","100","17.334","16.194","27.978","27.888","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6050","5611","7502","7935","340.752","342.607","341.347","340.232","21.7508","21.9916","20.9383","21.0452","362.5000","362.5000","362.5000","362.5000","99.9938","99.9881","99.9837","99.9814","0.054","-0.222","-0.213","0.104","-0.041","-0.037","1.242","1.274","69.155","71.443","72.488","73.537","60.30","64.91","78.09","79.59","57.27","61.64","75.17","76.80","55.50","59.69","73.69","75.42","-0.055","-0.194","0.15712","0.15777","1.6000","217.42","217.35","220.16","220.16","-350","3"
"0.950","76","0.0000","1","1","0","1","0","1","0","0","0","1","1.15292","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.157","0.0869","-0.331","238.56","-2.84","-2.984","-1.69","-1.627","132.2","23.03","1.332","0","0","0","0","0.0148","-7.0003460","-7.0003460","0.662","-0.113","0.960","2.53","79.89","-0.041","0.1854","1.32","100.00","0.0000","1.0000","220.38","1","0.0000","4","3","5","6","0","10059","0","49.577","8.000","287.59","1.0000","0","99.14","58.7","52.409","0","1.0000","0","0.96","0.96","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","7.62","7.62","26.34","26.34","32","-45.7","24.8","-99.2","74.7","0.0000","-179.16","0.95","100","16.856","15.801","26.643","26.867","0","0","100.00","0.0000","0.0000","0.0000","0.0000","5684","5408","7310","7448","342.038","343.330","341.867","341.566","21.7525","21.9931","20.9409","21.0477","362.5000","362.5000","362.5000","362.5000","99.9938","99.9880","99.9836","99.9813","0.054","-0.220","-0.220","0.091","-0.038","-0.037","1.254","1.298","69.171","71.457","72.513","73.563","60.30","64.90","78.08","79.57","57.28","61.62","75.17","76.78","55.51","59.68","73.68","75.40","-0.046","-0.202","0.15639","0.15747","1.6000","217.57","217.48","220.35","220.35","-350","3"
"1.000","80","0.0000","1","1","0","1","0","1","0","0","0","1","1.15291","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.150","0.0867","-0.029","234.48","-2.88","-2.982","-1.71","-1.633","136.4","22.92","1.368","0","0","0","0","0.0157","-7.0003460","-7.0003460","0.652","0.303","1.040","0.93","79.93","-0.053","0.2406","1.08","100.00","0.0000","1.0000","220.38","1","0.0000","4","3","5","6","0","10059","0","49.575","8.000","287.76","0.0000","0","99.09","61.9","52.237","0","0.0000","0","1.01","1.01","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","2.62","2.62","23.13","23.13","32","-61.2","39.5","-123.2","95.8","0.0000","-179.22","0.63","100","17.683","17.117","27.478","27.433","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6798","6660","8212","8494","338.374","339.137","339.585","338.842","21.7545","21.9950","20.9440","21.0509","362.5000","362.5000","362.5000","362.5000","99.9937","99.9880","99.9835","99.9812","0.069","-0.199","-0.221","0.096","-0.043","-0.043","1.204","1.242","69.191","71.476","72.544","73.593","60.34","64.91","78.11","79.58","57.31","61.63","75.19","76.78","55.53","59.69","73.71","75.40","-0.076","-0.177","0.15671","0.15776","1.6000","217.71","217.62","220.37","220.37","-350","3"
"1.050","83","0.0000","1","1","0","1","0","1","0","0","0","1","1.15291","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.148","0.0870","0.323","230.62","-2.95","-3.107","-1.65","-1.678","139.9","22.82","1.399","0","0","0","0","0.0164","-7.0003460","-7.0003460","0.700","1.579","1.086","1.59","79.97","-0.050","0.2036","0.94","100.00","0.0000","1.0000","220.41","1","0.0000","4","3","5","6","0","10061","0","49.573","8.000","287.90","1.0000","0","99.06","64.6","52.099","0","0.0000","0","1.06","1.06","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-1.30","-1.30","19.59","19.59","32","-76.2","44.4","-141.0","110.5","0.0000","-179.26","0.77","100","19.526","18.567","29.107","29.003","0","0","100.00","0.0000","0.0000","0.0000","0.0000","7560","7065","8956","9027","335.431","337.519","337.320","337.230","21.7567","21.9969","20.9469","21.0537","362.5000","362.5000","362.5000","362.5000","99.9937","99.9880","99.9835","99.9812","0.067","-0.214","-0.216","0.099","-0.046","-0.041","1.151","1.183","69.211","71.495","72.573","73.621","60.42","64.97","78.17","79.61","57.38","61.69","75.25","76.81","55.60","59.73","73.76","75.43","-0.075","-0.186","0.15747","0.15840","1.6000","217.84","217.76","220.40","220.40","-350","3"
"1.100","87","0.0000","1","1","0","1","0","1","0","0","0","1","1.15290","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.157","0.0655","0.319","229.60","-3.02","-3.084","-1.73","-1.738","144.4","22.69","1.448","0","0","0","0","0.0172","-7.0003460","-7.0003460","0.771","2.029","1.226","2.15","80.02","-0.042","0.1039","1.00","100.00","0.0000","1.0000","220.59","1","0.0000","4","3","5","6","0","10069","0","49.572","8.000","288.06","0.0000","0","99.01","68.0","51.939","0","0.0000","0","1.11","1.11","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-3.14","-3.14","19.85","19.85","32","-80.9","51.8","-133.8","103.0","0.0000","-179.32","0.68","100","19.981","19.258","29.789","29.919","0","0","100.00","0.0000","0.0000","0.0000","0.0000","7721","7647","8576","8533","334.914","335.488","338.308","338.366","21.7595","21.9996","20.9506","21.0575","362.5000","362.5000","362.5000","362.5000","99.9937","99.9879","99.9834","99.9811","0.067","-0.206","-0.216","0.099","-0.048","-0.046","1.157","1.191","69.238","71.519","72.610","73.659","60.54","65.07","78.25","79.67","57.49","61.77","75.33","76.87","55.71","59.81","73.84","75.48","-0.075","-0.188","0.15765","0.15865","1.6000","217.96","217.89","220.54","220.54","-350","3"
"1.150","92","0.0000","1","1","0","1","0","1","0","0","0","1","1.15289","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.141","0.0962","0.187","231.43","-3.07","-3.126","-1.79","-1.803","148.2","22.57","1.498","0","0","0","0","0.0180","-7.0003460","-7.0003460","0.897","0.679","1.264","0.40","80.06","-0.043","0.1794","0.98","100.00","0.0000","1.0000","220.61","1","0.0000","4","3","5","6","0","10070","0","49.570","8.000","288.20","1.0000","0","98.97","70.8","51.798","0","0.0000","0","1.16","1.16","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","2.88","2.88","18.20","18.20","32","-60.4","37.0","-150.3","120.5","0.0000","-179.36","0.68","100","18.445","17.975","30.042","29.842","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6538","6197","9114","9113","339.190","340.428","336.728","336.821","21.7616","22.0016","20.9538","21.0606","362.5000","362.5000","362.5000","362.5000","99.9937","99.9879","99.9833","99.9810","0.075","-0.206","-0.208","0.104","-0.031","-0.030","1.145","1.179","69.258","71.539","72.640","73.690","60.61","65.12","78.32","79.71","57.56","61.82","75.39","76.91","55.77","59.85","73.90","75.52","-0.075","-0.181","0.15782","0.15872","1.6000","218.07","218.00","220.62","220.62","-350","3"
"1.200","96","0.0000","1","1","0","1","0","1","0","0","0","1","1.15288","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.145","0.0668","-0.283","235.90","-3.06","-3.088","-1.83","-1.807","152.1","22.45","1.550","0","0","0","0","0.0187","-7.0003460","-7.0003460","0.821","-1.477","1.314","1.16","80.09","-0.043","0.0994","1.03","100.00","0.0000","1.0000","220.88","1","0.0000","4","3","5","6","0","10082","0","49.568","8.000","288.33","0.0000","0","98.93","73.7","51.671","0","0.0000","0","1.21","1.21","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","5.29","5.29","24.32","24.32","32","-53.4","34.1","-110.7","80.6","0.0000","-179.41","0.90","100","17.451","16.678","28.538","28.413","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6000","6037","7621","7318","340.890","341.268","341.048","341.786","21.7635","22.0033","20.9566","21.0635","362.5000","362.5000","362.5000","362.5000","99.9937","99.9879","99.9832","99.9810","0.065","-0.208","-0.214","0.101","-0.040","-0.040","1.240","1.276","69.276","71.555","72.668","73.718","60.64","65.13","78.35","79.72","57.59","61.82","75.42","76.91","55.79","59.86","73.92","75.52","-0.061","-0.191","0.15712","0.15797","1.6000","218.08","218.00","220.81","220.81","-350","3"
"1.250","100","0.0000","1","1","0","1","0","1","0","0","0","1","1.15288","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.174","0.0815","-0.140","236.18","-3.09","-3.064","-1.77","-1.821","156.4","22.31","1.602","0","0","0","0","0.0195","-7.0003460","-7.0003460","0.803","0.096","1.318","-1.49","80.13","-0.052","0.2191","1.38","100.00","0.0000","1.0000","220.97","1","0.0000","4","3","5","6","0","10086","0","49.566","8.000","288.48","1.0000","0","98.88","76.8","51.525","0","0.0000","0","1.26","1.26","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","83.33","5.41","5.41","24.65","24.65","32","-58.2","32.4","-118.8","86.4","0.0000","-179.47","0.99","100","16.875","16.548","27.535","26.901","0","0","100.00","0.0000","0.0000","0.0000","0.0000","6177","6036","7987","7655","340.504","341.187","340.071","340.900","21.7654","22.0051","20.9596","21.0664","362.5000","362.5000","362.5000","362.5000","99.9937","99.9878","99.9832","99.9809","0.053","-0.216","-0.217","0.095","-0.040","-0.037","1.218","1.264","69.294","71.573","72.698","73.747","60.65","65.13","78.35","79.70","57.59","61.82","75.43","76.89","55.80","59.85","73.93","75.50","-0.043","-0.206","0.15661","0.15751","1.6000","218.25","218.14","220.97","220.97","-350","3"
"1.300","104","0.0000","1","1","0","1","0","1","0","0","0","1","1.15287","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.171","0.0824","0.174","232.59","-3.09","-3.146","-1.76","-1.812","160.4","22.18","1.647","0","0","0","0","0.0203","-7.0003460","-7.0003460","0.818","0.327","1.275","0.09","80.17","-0.066","0.2361","1.28","100.00","0.0000","1.0000","220.95","1","0.0000","4","3","5","6","0","10086","0","49.565","8.000","288.62","0.0000","0","98.84","79.7","51.386","0","0.0000","0","1.31","1.31","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","1.60","1.60","21.34","21.34","32","-71.3","41.2","-145.1","100.6","0.0000","-179.52","0.63","100","18.239","17.633","28.861","27.698","0","0","100.00","0.0000","0.0000","0.0000","0.0000","7040","6626","8801","8474","337.445","339.069","337.718","338.751","21.7673","22.0070","20.9626","21.0693","362.5000","362.5000","362.5000","362.5000","99.9937","99.9878","99.9831","99.9808","0.065","-0.211","-0.229","0.084","-0.040","-0.040","1.165","1.209","69.313","71.591","72.727","73.775","60.70","65.16","78.40","79.71","57.63","61.85","75.47","76.90","55.83","59.87","73.97","75.50","-0.072","-0.183","0.15714","0.15781","1.6000","218.36","218.26","220.96","220.96","-350","3"
"1.350","108","0.0000","1","1","0","1","0","1","0","0","0","1","1.15287","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.147","0.0729","0.263","230.93","-3.10","-3.174","-1.85","-1.851","164.0","22.06","1.690","0","0","0","0","0.0210","-7.0003460","-7.0003460","0.814","-0.129","1.312","0.15","80.20","-0.060","0.1400","0.84","100.00","0.0000","1.0000","221.03","1","0.0000","4","3","5","6","0","10089","0","49.563","8.000","288.74","1.0000","0","98.81","82.3","51.263","0","0.0000","0","1.36","1.36","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","-0.51","-0.51","20.12","20.12","32","-74.6","48.3","-145.8","108.3","0.0000","-179.56","0.45","100","19.157","18.433","29.550","28.957","0","0","100.00","0.0000","0.0000","0.0000","0.0000","7370","6977","8791","8581","336.164","337.834","337.694","338.288","21.7694","22.0089","20.9655","21.0722","362.5000","362.5000","362.5000","362.5000","99.9937","99.9878","99.9831","99.9808","0.081","-0.198","-0.218","0.096","-0.042","-0.041","1.158","1.188","69.332","71.609","72.756","73.803","60.77","65.21","78.46","79.74","57.69","61.89","75.53","76.93","55.89","59.91","74.02","75.53","-0.094","-0.165","0.15740","0.15830","1.6000","218.42","218.35","221.00","221.00","-350","3"
"1.400","112","0.0000","1","1","0","1","0","1","0","0","0","1","1.15286","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.134","0.0695","0.233","230.39","-3.12","-3.143","-1.84","-1.800","168.4","21.91","1.747","0","0","0","0","0.0218","-7.0003460","-7.0003460","0.885","2.242","1.344","0.17","80.24","-0.044","0.1479","0.77","100.00","0.0000","1.0000","221.19","1","0.0000","4","3","5","6","0","10097","0","49.561","8.000","288.87","0.0000","0","98.76","85.5","51.135","0","0.0000","0","1.41","1.41","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.67","-1.44","-1.44","20.41","20.41","32","-78.5","50.9","-139.5","109.5","0.0000","-179.61","0.50","100","19.260","18.919","29.527","28.792","0","0","100.00","0.0000","0.0000","0.0000","0.0000","7577","7152","8714","8585","335.603","337.128","337.899","338.463","21.7719","22.0114","20.9689","21.0755","362.5000","362.5000","362.5000","362.5000","99.9937","99.9878","99.9830","99.9807","0.080","-0.191","-0.204","0.111","-0.045","-0.042","1.168","1.194","69.357","71.632","72.789","73.836","60.87","65.29","78.51","79.77","57.78","61.96","75.58","76.95","55.97","59.97","74.07","75.54","-0.091","-0.169","0.15756","0.15803","1.6000","218.57","218.51","221.19","221.19","-350","3"
"1.450","116","0.0000","1","1","0","1","0","1","0","0","0","1","1.15285","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.124","0.0780","0.353","228.84","-3.11","-3.066","-1.91","-1.847","172.1","21.77","1.801","0","0","0","0","0.0226","-7.0003460","-7.0003460","1.008","2.112","1.388","-0.07","80.27","-0.031","0.1968","0.65","100.00","0.0000","1.0000","221.21","1","0.0000","4","3","5","6","0","10097","0","49.560","8.000","288.99","1.0000","0","98.72","88.3","51.011","0","0.0000","0","1.46","1.46","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-1.41","-1.41","17.99","17.99","32","-74.8","52.5","-160.6","127.8","0.0000","-179.66","0.63","100","19.262","18.927","30.009","29.696","0","0","100.00","0.0000","0.0000","0.0000","0.0000","7414","7384","9409","9123","336.227","336.556","336.078","336.836","21.7742","22.0135","20.9720","21.0787","362.5000","362.5000","362.5000","362.5000","99.9937","99.9878","99.9829","99.9806","0.083","-0.185","-0.194","0.120","-0.039","-0.038","1.141","1.163","69.379","71.653","72.820","73.868","60.95","65.35","78.58","79.81","57.86","62.01","75.64","76.99","56.05","60.02","74.13","75.58","-0.086","-0.174","0.15780","0.15849","1.6000","218.67","218.62","221.23","221.23","-350","3"
"1.500","120","0.0000","1","1","0","1","0","1","0","0","0","1","1.15285","24","0","0.000","0.00","52.999997000","0.00","24.00","24.00","24.03","24.03","-0.148","0.0719","0.489","226.47","-3.14","-3.017","-1.86","-1.843","176.0","21.63","1.865","0","0","0","0","0.0233","-7.0003460","-7.0003460","1.171","5.421","1.383","-0.72","80.30","-0.026","0.2016","1.19","100.00","0.0000","1.0000","221.36","1","0.0000","4","3","5","6","0","10104","0","49.558","8.000","289.10","0.0000","0","98.69","91.0","50.904","0","1.0000","0","1.51","1.51","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-4.04","-4.04","16.80","16.80","32","-81.5","50.4","-163.7","135.8","0.0000","-179.71","1.04","100","20.524","20.172","30.738","30.161","0","0","100.00","0.0000","0.0000","0.0000","0.0000","7638","7758","9560","9502","335.021","335.006","335.751","335.983","21.7768","22.0160","20.9753","21.0819","362.5000","362.5000","362.5000","362.5000","99.9936","99.9877","99.9828","99.9806","0.077","-0.209","-0.198","0.117","-0.045","-0.043","1.120","1.159","69.403","71.677","72.853","73.899","61.07","65.46","78.65","79.87","57.97","62.11","75.70","77.04","56.15","60.11","74.19","75.62","-0.053","-0.214","0.15797","0.15870","1.6000","218.83","218.75","221.34","221.34","-350","3"
